Generator,name,carrier,bus,p_nom_min,p_nom,p_nom_extendable,efficiency,marginal_cost,capital_cost,build_year,lifetime,source,p_nom_max,p_max_pu,min_up_time,min_down_time,up_time_before,down_time_before,weight,control,type,p_min_pu,p_set,q_set,sign,committable,start_up_cost,shut_down_cost,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt,country,bidding_zone,p_set_before_scaling
C14,Rya Kvv,CCGT,6308,261.0,261.0,0,0.58,38.8551724137931,99299.0381405309,2006.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,186.358767461005,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,261.0
C28,Oresundsverket Malmo,CCGT,5671,448.0,448.0,0,0.58,38.8551724137931,99299.0381405309,2009.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,115.784082007656,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_4,448.0
C90,Abyverket,biomass,6640,100.0,100.0,0,0.47,14.8936170212766,278844.936767979,2004.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,71.401826613412,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,100.0
C91,Fyris Uppsala,biomass,6595,120.0,120.0,0,0.47,14.8936170212766,278844.936767979,2004.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,85.6821919360944,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,120.0
C92,Vaertaverket,coal,6604,0.0,0.0,0,0.33,28.1969696969697,350935.393502816,1990.0,30.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,0.0
C93,Angelholm,CCGT,6335,28.0,28.0,0,0.58,38.8551724137931,99299.0381405309,1991.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,7.23650512547851,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_4,28.0
C94,Gunnesbovorket,OCGT,5671,25.0,25.0,1,0.41,53.5243902439025,45218.9906699585,1991.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,6.46116529060581,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_4,25.0
C95,Lulea,CCGT,6931,100.0,100.0,0,0.58,38.8551724137931,99299.0381405309,1999.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,32.4261894705758,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_1,100.0
C96,Stjarnvik,OCGT,6646,60.0,60.0,1,0.41,53.5243902439025,45218.9906699585,1999.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,42.8410959680472,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,60.0
C97,Vasthamnsverket 2,CCGT,6335,69.0,69.0,0,0.58,38.8551724137931,99299.0381405309,2000.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,17.832816202072,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_4,69.0
C98,Aros Vasteras,OCGT,6643,192.0,192.0,1,0.41,53.5243902439025,45218.9906699585,1999.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,137.091507097751,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,192.0
C99,Vartan Stockholm,OCGT,6604,190.0,190.0,1,0.41,53.5243902439025,45218.9906699585,1999.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,135.663470565483,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,190.0
C153,Forsmark-1,nuclear,6591,986.0,986.0,0,0.33,11.3787878787879,708708.980102573,1980.0,82.0,powerplantmatching,Inf,0.82,0.0,0.0,1.0,0.0,,PQ,nuclear,0.0,772.954931753799,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,986.0
C154,Forsmark-2 2,nuclear,6591,1116.0,1116.0,0,0.33,11.3787878787879,708708.980102573,1981.0,81.0,powerplantmatching,Inf,0.82,0.0,0.0,1.0,0.0,,PQ,nuclear,0.0,874.865825392738,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1116.0
C155,Forsmark-3 3,nuclear,6591,1167.0,1167.0,0,0.33,11.3787878787879,708708.980102573,1985.0,77.0,powerplantmatching,Inf,0.82,0.0,0.0,1.0,0.0,,PQ,nuclear,0.0,914.846252897245,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1167.0
C156,Ringhals-1,nuclear,6312,881.0,881.0,0,0.33,11.3787878787879,708708.980102573,1969.0,51.0,powerplantmatching,Inf,0.82,0.0,0.0,1.0,0.0,,PQ,nuclear,0.0,690.642286891579,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,881.0
C157,Ringhals-3 2,nuclear,6312,1062.0,1062.0,0,0.33,11.3787878787879,708708.980102573,1972.0,90.0,powerplantmatching,Inf,0.82,0.0,0.0,1.0,0.0,,PQ,nuclear,0.0,832.533608035025,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1062.0
C158,Ringhals-4 3,nuclear,6312,1104.0,1104.0,0,0.33,11.3787878787879,708708.980102573,1973.0,89.0,powerplantmatching,Inf,0.82,0.0,0.0,1.0,0.0,,PQ,nuclear,0.0,865.458665979913,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1104.0
C159,Oskarshamn-3,nuclear,6348,1450.0,1450.0,0,0.33,11.3787878787879,708708.980102573,1985.0,77.0,powerplantmatching,Inf,0.82,0.0,0.0,1.0,0.0,,PQ,nuclear,0.0,1136.6984290497,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,SE,SE_3,1450.0
C160,Vuosaari,CCGT,6554,480.0,480.0,0,0.917460317460318,26.1083044982699,99299.0381405309,1991.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,114.686331605379,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,480.0
C162,Naistenlahti,CCGT,6548,129.0,129.0,0,0.58,38.8551724137931,99299.0381405309,1995.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,30.8219516189456,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,129.0
C163,Lielahti 2,CCGT,6548,142.0,142.0,0,0.58,38.8551724137931,99299.0381405309,1988.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,33.9280397665912,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,142.0
C164,Suomenoja,coal,6556,156.72928261574,156.72928261574,0,0.33,28.1969696969697,350935.393502816,1977.0,52.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,37.4473051632122,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,156.72928261574
C165,Hanasaari,coal,6552,210.201626096404,210.201626096404,0,0.33,28.1969696969697,350935.393502816,1974.0,50.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,50.2234445718375,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,210.201626096404
C166,Meri Pori,coal,6615,566.069291329789,566.069291329789,0,0.33,28.1969696969697,350935.393502816,1994.0,35.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,135.250855118896,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,566.069291329789
C167,Naantali,coal,6621,222.186806531725,222.186806531725,0,0.33,28.1969696969697,350935.393502816,1960.0,63.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,53.0870620254949,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,222.186806531725
C168,Salmisaari 2,coal,6552,163.182841311682,163.182841311682,0,0.33,28.1969696969697,350935.393502816,1984.0,45.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,38.9892530228739,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,163.182841311682
C169,Vaskiluoto,coal,6810,230.484239140794,230.484239140794,0,0.33,28.1969696969697,350935.393502816,1981.0,48.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,55.0695664164885,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,230.484239140794
C183,Pietarsaari,biomass,6778,143.0,143.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,34.1669696241024,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,143.0
C184,Kellosaari,oil,6552,128.0,128.0,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,30.5830217614344,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,128.0
C185,Kaukopaa,biomass,6573,185.0,185.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,44.2020236395731,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,185.0
C186,Huutokoski Kt,oil,6790,180.0,180.0,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,43.0073743520171,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,180.0
C187,Haapavesi,lignite,6786,150.0,150.0,0,0.33,12.2878787878788,350935.393502816,1977.0,45.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,35.8394786266809,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,150.0
C188,Forssa,oil,6547,326.0,326.0,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,77.8911335486531,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,326.0
C194,Uimaharju,biomass,6903,107.0,107.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,25.565494753699,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,107.0
C208,Olkiluoto Kt,oil,6617,125.0,125.0,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,29.8662321889007,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,125.0
C209,Kuusaanniemi,biomass,6569,100.0,100.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,23.8929857511206,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,100.0
C213,Porvoo Kt,CCGT,6567,120.6,120.6,0,0.58,38.8551724137931,99299.0381405309,1998.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,28.8149408158514,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,120.6
C214,Nokia Kombi 3,CCGT,6548,72.0,72.0,0,0.58,38.8551724137931,99299.0381405309,1997.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,17.2029497408068,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,72.0
C215,Mertaniemi Ja,oil,6573,102.0,102.0,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,24.370845466143,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,102.0
C216,Kirkniemi,CCGT,6555,128.0,128.0,0,0.58,38.8551724137931,99299.0381405309,1997.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,30.5830217614344,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,128.0
C218,Tahkoluoto 2,coal,6615,240.0,240.0,0,0.33,28.1969696969697,350935.393502816,1976.0,45.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,57.3431658026894,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,240.0
C230,Kerava 2,CCGT,6554,3.7,3.7,0,0.58,38.8551724137931,99299.0381405309,1995.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,0.0
C231,Kerava,biomass,6554,19.04,19.04,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,4.54922448701336,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,19.04
C232,Kemi,biomass,6909,75.0,75.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,17.9197393133404,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,75.0
C234,Kavo,biomass,6787,79.2,79.2,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,18.9232447148875,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,79.2
C235,Kauttua,biomass,6619,19.0,19.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,4.53966729271291,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,19.0
C239,Kaipola,biomass,6784,25.0,25.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,5.97324643778015,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,25.0
C243,Heinola Vp 2,biomass,6569,19.0,19.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,4.53966729271291,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,19.0
C248,Joutseno 2,biomass,6573,85.0,85.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,20.3090378884525,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,85.0
C249,Joensuu,biomass,6923,68.0,68.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,16.247230310762,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,68.0
C252,Ikaalinen,CCGT,6545,6.0,6.0,0,0.58,38.8551724137931,99299.0381405309,1995.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,1.43357914506724,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,6.0
C259,Kokkola 2,biomass,6778,49.5,49.5,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,11.8270279468047,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,49.5
C260,Ristiina,biomass,6788,8.5,8.5,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,2.03090378884525,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,8.5
C261,Rauma,biomass,6618,146.5,146.5,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,35.0032241253917,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,146.5
C262,Rauhalahti,biomass,6789,80.0,80.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,19.1143886008965,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,80.0
C263,Pursiala,biomass,6571,59.0,59.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,14.0968615931612,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,59.0
C264,Porvoo,oil,6567,71.0,71.0,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,16.9640198832956,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,71.0
C266,Pori,biomass,6615,81.4,81.4,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,19.4488904014122,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,81.4
C270,Oulu,biomass,6918,133.0,133.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,31.7776710489904,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,133.0
C272,Naantali Kt,oil,6621,40.0,40.0,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,9.55719430044824,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,40.0
C273,Myllykoski Vp 2,biomass,6903,32.8,32.8,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,7.83689932636755,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,32.8
C275,Loviisa Kt,oil,6570,40.0,40.0,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,9.55719430044824,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,40.0
C277,Kuusamo 3,biomass,6903,6.0,6.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,1.43357914506724,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,6.0
C278,Kuopio Savon Sellu 2,biomass,6788,20.5,20.5,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,4.89806207897972,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,20.5
C281,Kotka,biomass,6572,72.0,72.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,17.2029497408068,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,72.0
C282,Koskensaari 2,oil,6790,1.2,1.2,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,0.0
C284,Koneharju Kt 2,CCGT,6567,4.6,4.6,0,0.58,38.8551724137931,99299.0381405309,1995.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,0.0
C286,Harjavalta,oil,6619,6.3,6.3,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,1.5052581023206,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,6.3
C289,Haapaniemi 3,biomass,6788,118.1,118.1,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,28.2176161720734,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,118.1
C300,Seinajoki,lignite,6781,120.0,120.0,0,0.33,12.2878787878788,350935.393502816,1977.0,45.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,28.6715829013447,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,120.0
C301,Keljonlahti,lignite,6789,190.0,190.0,0,0.33,12.2878787878788,350935.393502816,1977.0,45.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,45.3966729271291,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,190.0
C302,Salo,biomass,6546,13.5,13.5,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,3.22555307640128,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,13.5
C303,Tornio 2,biomass,6909,39.3,39.3,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,9.38994340019039,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,39.3
C304,Ylivieska,biomass,6911,6.2,6.2,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,1.48136511656948,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,6.2
C310,Veitsiluoto,biomass,6910,90.0,90.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,21.5036871760085,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,90.0
C311,Vaskiluoto Kt,oil,6810,26.0,26.0,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,6.21217629529135,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,26.0
C312,Vanaja Kt,oil,6549,50.0,50.0,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,11.9464928755603,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,50.0
C315,Toppila 2,biomass,6918,163.0,163.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,38.9455667743266,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,163.0
C316,Tolkkinen,biomass,6567,19.1,19.1,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,4.56356027846403,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,19.1
C320,Tako Ja 4,CCGT,6548,16.5,16.5,0,0.58,38.8551724137931,99299.0381405309,1995.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,3.9423426489349,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,16.5
C321,Sunila 3,biomass,6573,35.7,35.7,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,8.52979591315005,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,35.7
C322,Sotkamo 4,biomass,6903,1.3,1.3,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,0.0,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,0.0
C323,Sopenkorpi 2,oil,6567,14.5,14.5,0,0.35,148.857142857143,37974.563043419,1986.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,3.46448293391249,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,14.5
C326,Simpele 4,biomass,6573,34.5,34.5,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,8.2430800841366,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,34.5
C329,Hovinsaari 2,biomass,6572,51.0,51.0,0,0.47,14.8936170212766,278844.936767979,2009.0,20.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,12.1854227330715,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,51.0
C330,Hinkismaki,CCGT,6569,45.0,45.0,0,0.58,38.8551724137931,99299.0381405309,1988.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,10.7518435880043,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,45.0
C331,Hameenlinna,CCGT,6549,65.0,65.0,0,0.58,38.8551724137931,99299.0381405309,1982.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,15.5304407382284,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,65.0
C332,Martinlaakso 3,coal,6552,73.7549565250539,73.7549565250539,0,0.33,28.1969696969697,350935.393502816,1980.0,49.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,17.6222612532763,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,73.7549565250539
C333,Anjalankoski Mill,OCGT,6572,79.0,79.0,1,0.41,53.5243902439025,45218.9906699585,1995.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,18.8754587433853,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,79.0
C334,Kaukas Mill,OCGT,6573,125.0,125.0,1,0.41,53.5243902439025,45218.9906699585,2010.0,40.0,powerplantmatching,Inf,1.0,0.0,0.0,1.0,0.0,,PQ,other,0.0,29.8662321889007,0.0,1.0,0,0.0,0.0,,,1.0,1.0,0.0,FI,FI,125.0
